series_animedb_id,series_title,series_type,series_episodes,my_id,my_watched_episodes,my_start_date,my_finish_date,my_rated,my_score,my_storage,my_storage_value,my_status,my_comments,my_times_watched,my_rewatch_value,my_priority,my_tags,my_rewatching,my_rewatching_ep,my_discuss,my_sns,update_on_import
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33502,Shuumatsu Nani Shitemasu ka? Isogashii Desu ka? Sukutte Moratte Ii Desu ka?,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37569,Sirius,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
42923,SK∞,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
170,Slam Dunk,TV,101,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
39575,Somali to Mori no Kamisama,TV,12,0,12,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39569,Sora no Aosa wo Shiru Hito yo,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35839,Sora yori mo Tooi Basho,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
3588,Soul Eater,TV,51,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35847,SSSS.Gridman,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
9253,Steins;Gate,TV,24,0,24,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
30484,Steins;Gate 0,TV,23,0,23,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,Special,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,Special,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
10863,Steins;Gate: Oukoubakko no Poriomania,Special,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,ONA,4,0,4,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
2418,Stranger: Mukou Hadan,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
18277,Strike the Blood,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
3667,Strike Witches,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
16524,Suisei no Gargantia,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
14289,Sukitte Ii na yo.,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
5681,Summer Wars,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
25,Sunabouzu,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
36817,Sunohara-sou no Kanrinin-san,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
849,Suzumiya Haruhi no Yuuutsu,TV,14,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
3574,Switch,OVA,2,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
36470,Tada-kun wa Koi wo Shinai,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
30585,Taifuu no Noruda,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
24133,Taimadou Gakuen 35 Shiken Shoutai,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
42668,Taisou Zamurai,TV,0,0,0,0000-00-00,0000-00-00,,9,,0.00,Watching,,0,,LOW,,0,0,1,default,0
21647,Tamako Love Story,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
16417,Tamako Market,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
32093,Tanaka-kun wa Itsumo Kedaruge,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
13333,Tari Tari,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
2001,Tengen Toppa Gurren Lagann,TV,27,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
38826,Tenki no Ko,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37430,Tensei shitara Slime Datta Ken,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
22687,Terra Formars,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
3974,Tetsuwan Birdy Decode,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
41353,The God of High School,TV,13,0,13,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
16870,The Last: Naruto the Movie,Movie,1,0,1,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
9941,Tiger & Bunny,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
9000,Toaru Hikuushi e no Tsuioku,Movie,1,0,1,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
38480,Toaru Kagaku no Accelerator,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
6213,Toaru Kagaku no Railgun,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
4654,Toaru Majutsu no Index,TV,24,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
2236,Toki wo Kakeru Shoujo,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
41132,Tokyo Autumn Session,Music,1,0,1,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
6211,Tokyo Magnitude 8.0,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
42249,Tokyo Revengers,TV,0,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
14227,Tonari no Kaibutsu-kun,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
41389,Tonikaku Kawaii,TV,0,0,0,0000-00-00,0000-00-00,,7,,0.00,Watching,,0,,LOW,,0,0,1,default,0
4224,Toradora!,TV,25,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
33023,Touken Ranbu: Hanamaru,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
6,Trigun,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
25157,Trinity Seven,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
2129,True Tears,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
34822,Tsuki ga Kirei,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
34902,Tsurezure Children,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
36653,Tsurune: Kazemai Koukou Kyuudoubu,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
36125,Uchiage Hanabi,Music,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
17909,Uchouten Kazoku,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
12431,Uchuu Kyoudai,TV,99,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
32673,Udon no Kuni no Kiniro Kemari,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35249,Uma Musume: Pretty Derby (TV),TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
10162,Usagi Drop,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
41226,Uzaki-chan wa Asobitai!,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37521,Vinland Saga,TV,24,0,24,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
33352,Violet Evergarden,TV,13,0,13,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
39741,Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou,Movie,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
37987,Violet Evergarden Movie,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37095,"Violet Evergarden: Kitto ""Ai"" wo Shiru Hi ga Kuru no Darou",Special,1,0,1,0000-00-00,0000-00-00,,9,,0.00,Completed,,0,,LOW,,0,0,1,default,0
19023,"Wake Up, Girls!",TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
21189,"Wake Up, Girls! Shichinin no Idol",Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
16742,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui!,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
32899,Watashi ga Motete Dousunda,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
18245,White Album 2,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
202,Wolf's Rain,TV,26,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
6956,Working!!,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
24405,World Trigger,TV,73,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35968,Wotaku ni Koi wa Muzukashii,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37786,Yagate Kimi ni Naru,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,On-Hold,,0,,LOW,,0,0,1,default,0
37779,Yakusoku no Neverland,TV,12,0,12,0000-00-00,0000-00-00,,10,,0.00,Completed,,0,,LOW,,0,0,1,default,0
28677,Yamada-kun to 7-nin no Majo (TV),TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
19383,Yami Shibai,TV,13,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
39710,Yesterday wo Utatte,TV,12,0,12,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
41660,Yesterday wo Utatte: Haishin-ban Episode,ONA,6,0,6,0000-00-00,0000-00-00,,8,,0.00,Completed,,0,,LOW,,0,0,1,default,0
32615,Youjo Senki,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),TV,12,0,12,0000-00-00,0000-00-00,,7,,0.00,Completed,,0,,LOW,,0,0,1,default,0
18179,Yowamushi Pedal,TV,38,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
4548,Yozakura Quartet,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
35932,Yume ga Sameru made,ONA,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
32995,Yuri!!! on Ice,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
34798,Yuru Camp△,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
392,Yuu☆Yuu☆Hakusho,TV,112,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
40911,Yuukoku no Moriarty,TV,12,0,0,0000-00-00,0000-00-00,,9,,0.00,Watching,,0,,LOW,,0,0,1,default,0
23283,Zankyou no Terror,TV,11,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
34863,Zoku Touken Ranbu: Hanamaru,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37976,Zombieland Saga,TV,12,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
37207,Zuori Qing Kong,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
31245,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,Movie,1,0,0,0000-00-00,0000-00-00,,0,,0.00,plan_to_watch,,0,,LOW,,0,0,1,default,0
